country,energy,year,production
Montserrat,"Nuclear, renewables, and other (quad Btu)",2022,6.82E-06
Morocco,"Nuclear, renewables, and other (quad Btu)",2022,0.02588399
Mozambique,"Nuclear, renewables, and other (quad Btu)",2022,0.058861149
Namibia,"Nuclear, renewables, and other (quad Btu)",2022,0.004435784
Nauru,"Nuclear, renewables, and other (quad Btu)",2022,1.57E-05
Nepal,"Nuclear, renewables, and other (quad Btu)",2022,0.036503091
Netherlands,"Nuclear, renewables, and other (quad Btu)",2022,0.336784073
Netherlands Antilles,"Nuclear, renewables, and other (quad Btu)",2022,0.000887157
New Caledonia,"Nuclear, renewables, and other (quad Btu)",2022,0.00276052
New Zealand,"Nuclear, renewables, and other (quad Btu)",2022,0.132471832
Nicaragua,"Nuclear, renewables, and other (quad Btu)",2022,0.01423927
Niger,"Nuclear, renewables, and other (quad Btu)",2022,8.19E-05
Nigeria,"Nuclear, renewables, and other (quad Btu)",2022,0.03239093
North Korea,"Nuclear, renewables, and other (quad Btu)",2022,0.057151325
North Macedonia,"Nuclear, renewables, and other (quad Btu)",2022,0.005689973
Norway,"Nuclear, renewables, and other (quad Btu)",2022,0.493759139
Oman,"Nuclear, renewables, and other (quad Btu)",2022,0.005698277
Pakistan,"Nuclear, renewables, and other (quad Btu)",2022,0.397832164
Palestinian Territories,"Nuclear, renewables, and other (quad Btu)",2022,0.001166172
Panama,"Nuclear, renewables, and other (quad Btu)",2022,0.032555203
Papua New Guinea,"Nuclear, renewables, and other (quad Btu)",2022,0.003369723
Paraguay,"Nuclear, renewables, and other (quad Btu)",2022,0.161876341
Peru,"Nuclear, renewables, and other (quad Btu)",2022,0.12732962
Philippines,"Nuclear, renewables, and other (quad Btu)",2022,0.10653746
Poland,"Nuclear, renewables, and other (quad Btu)",2022,0.217482177
Portugal,"Nuclear, renewables, and other (quad Btu)",2022,0.128781825
Puerto Rico,"Nuclear, renewables, and other (quad Btu)",2022,0.003699827
Qatar,"Nuclear, renewables, and other (quad Btu)",2022,0.00120417
Romania,"Nuclear, renewables, and other (quad Btu)",2022,0.214826637
Russia,"Nuclear, renewables, and other (quad Btu)",2022,3.101913166
Rwanda,"Nuclear, renewables, and other (quad Btu)",2022,0.002034122
Saint Kitts and Nevis,"Nuclear, renewables, and other (quad Btu)",2022,3.75E-05
Saint Lucia,"Nuclear, renewables, and other (quad Btu)",2022,2.73E-05
Saint Vincent/Grenadines,"Nuclear, renewables, and other (quad Btu)",2022,0.000071655
Samoa,"Nuclear, renewables, and other (quad Btu)",2022,0.000306554
Sao Tome and Principe,"Nuclear, renewables, and other (quad Btu)",2022,2.05E-05
Saudi Arabia,"Nuclear, renewables, and other (quad Btu)",2022,0.00968707
Senegal,"Nuclear, renewables, and other (quad Btu)",2022,0.00655757
Serbia,"Nuclear, renewables, and other (quad Btu)",2022,0.03711153
Seychelles,"Nuclear, renewables, and other (quad Btu)",2022,0.000290921
Sierra Leone,"Nuclear, renewables, and other (quad Btu)",2022,0.000678525
Singapore,"Nuclear, renewables, and other (quad Btu)",2022,0.069379161
Slovakia,"Nuclear, renewables, and other (quad Btu)",2022,0.227183776
Slovenia,"Nuclear, renewables, and other (quad Btu)",2022,0.068535846
Solomon Islands,"Nuclear, renewables, and other (quad Btu)",2022,5.75E-05
Somalia,"Nuclear, renewables, and other (quad Btu)",2022,0.000246357
South Africa,"Nuclear, renewables, and other (quad Btu)",2022,0.169668526
South Korea,"Nuclear, renewables, and other (quad Btu)",2022,1.849252645
South Sudan,"Nuclear, renewables, and other (quad Btu)",2022,0.000119425
Spain,"Nuclear, renewables, and other (quad Btu)",2022,1.086539388
Sri Lanka,"Nuclear, renewables, and other (quad Btu)",2022,0.028904376
Sudan,"Nuclear, renewables, and other (quad Btu)",2022,0.041649109
Suriname,"Nuclear, renewables, and other (quad Btu)",2022,0.003226906
Sweden,"Nuclear, renewables, and other (quad Btu)",2022,1.019047947
Switzerland,"Nuclear, renewables, and other (quad Btu)",2022,0.384391975
Syria,"Nuclear, renewables, and other (quad Btu)",2022,0.003213726
Taiwan,"Nuclear, renewables, and other (quad Btu)",2022,0.33571278
Tajikistan,"Nuclear, renewables, and other (quad Btu)",2022,0.067987197
Tanzania,"Nuclear, renewables, and other (quad Btu)",2022,0.014106785
Thailand,"Nuclear, renewables, and other (quad Btu)",2022,0.297871061
The Bahamas,"Nuclear, renewables, and other (quad Btu)",2022,6.48E-05
Timor-Leste,"Nuclear, renewables, and other (quad Btu)",2022,3.41E-06
Togo,"Nuclear, renewables, and other (quad Btu)",2022,0.000626371
Tonga,"Nuclear, renewables, and other (quad Btu)",2022,2.73E-05
Trinidad and Tobago,"Nuclear, renewables, and other (quad Btu)",2022,2.05E-05
Tunisia,"Nuclear, renewables, and other (quad Btu)",2022,0.002238365
Turkiye,"Nuclear, renewables, and other (quad Btu)",2022,0.508172654
Turkmenistan,"Nuclear, renewables, and other (quad Btu)",2022,2.05E-05
Turks and Caicos Islands,"Nuclear, renewables, and other (quad Btu)",2022,1.71E-05
U.S. Virgin Islands,"Nuclear, renewables, and other (quad Btu)",2022,5.99E-05
Uganda,"Nuclear, renewables, and other (quad Btu)",2022,0.02161948
Ukraine,"Nuclear, renewables, and other (quad Btu)",2022,0.736800083
United Arab Emirates,"Nuclear, renewables, and other (quad Btu)",2022,0.220162069
United Kingdom,"Nuclear, renewables, and other (quad Btu)",2022,1.123786102
United States,"Nuclear, renewables, and other (quad Btu)",2022,16.35847377
Uruguay,"Nuclear, renewables, and other (quad Btu)",2022,0.062115963
Uzbekistan,"Nuclear, renewables, and other (quad Btu)",2022,0.02361748
Vanuatu,"Nuclear, renewables, and other (quad Btu)",2022,0.000065708
Venezuela,"Nuclear, renewables, and other (quad Btu)",2022,0.220214844
Vietnam,"Nuclear, renewables, and other (quad Btu)",2022,0.486027241
Yemen,"Nuclear, renewables, and other (quad Btu)",2022,0.001743604
Zambia,"Nuclear, renewables, and other (quad Btu)",2022,0.0594648
Zimbabwe,"Nuclear, renewables, and other (quad Btu)",2022,0.021157147
Afghanistan,"Nuclear, renewables, and other (quad Btu)",2020,0.003596397
Albania,"Nuclear, renewables, and other (quad Btu)",2020,0.018129732
Algeria,"Nuclear, renewables, and other (quad Btu)",2020,0.002980847
American Samoa,"Nuclear, renewables, and other (quad Btu)",2020,1.71E-05
Angola,"Nuclear, renewables, and other (quad Btu)",2020,0.043667623
Antigua and Barbuda,"Nuclear, renewables, and other (quad Btu)",2020,5.46E-05
Argentina,"Nuclear, renewables, and other (quad Btu)",2020,0.31906457
Armenia,"Nuclear, renewables, and other (quad Btu)",2020,0.036464737
Aruba,"Nuclear, renewables, and other (quad Btu)",2020,0.000552767
Australia,"Nuclear, renewables, and other (quad Btu)",2020,0.246448926
Austria,"Nuclear, renewables, and other (quad Btu)",2020,0.234618934
Azerbaijan,"Nuclear, renewables, and other (quad Btu)",2020,0.00500866
Bahrain,"Nuclear, renewables, and other (quad Btu)",2020,6.48E-05
Bangladesh,"Nuclear, renewables, and other (quad Btu)",2020,0.004272973
Barbados,"Nuclear, renewables, and other (quad Btu)",2020,0.000242748
Belarus,"Nuclear, renewables, and other (quad Btu)",2020,0.011295568
Belgium,"Nuclear, renewables, and other (quad Btu)",2020,0.474219391
Belize,"Nuclear, renewables, and other (quad Btu)",2020,0.002082867
Benin,"Nuclear, renewables, and other (quad Btu)",2020,2.42E-05
Bermuda,"Nuclear, renewables, and other (quad Btu)",2020,5.26E-05
Bhutan,"Nuclear, renewables, and other (quad Btu)",2020,0.038799463
Bolivia,"Nuclear, renewables, and other (quad Btu)",2020,0.017778689
Bosnia and Herzegovina,"Nuclear, renewables, and other (quad Btu)",2020,0.017072398
Botswana,"Nuclear, renewables, and other (quad Btu)",2020,2.05E-05
Brazil,"Nuclear, renewables, and other (quad Btu)",2020,3.166173841
British Virgin Islands,"Nuclear, renewables, and other (quad Btu)",2020,1.36E-05
Brunei,"Nuclear, renewables, and other (quad Btu)",2020,6.82E-06
Bulgaria,"Nuclear, renewables, and other (quad Btu)",2020,0.21370335
Burkina Faso,"Nuclear, renewables, and other (quad Btu)",2020,0.001524671
Burma,"Nuclear, renewables, and other (quad Btu)",2020,0.032572605
Burundi,"Nuclear, renewables, and other (quad Btu)",2020,0.000979768
Cabo Verde,"Nuclear, renewables, and other (quad Btu)",2020,0.000249086
Cambodia,"Nuclear, renewables, and other (quad Btu)",2020,0.015464605
Cameroon,"Nuclear, renewables, and other (quad Btu)",2020,0.018287197
Canada,"Nuclear, renewables, and other (quad Btu)",2020,2.621405041
Cayman Islands,"Nuclear, renewables, and other (quad Btu)",2020,6.82E-05
Central African Republic,"Nuclear, renewables, and other (quad Btu)",2020,0.000511821
Chad,"Nuclear, renewables, and other (quad Btu)",2020,0.000125267
Chile,"Nuclear, renewables, and other (quad Btu)",2020,0.166238091
China,"Nuclear, renewables, and other (quad Btu)",2020,12.14497643
Colombia,"Nuclear, renewables, and other (quad Btu)",2020,0.213315111
Congo-Brazzaville,"Nuclear, renewables, and other (quad Btu)",2020,0.003572512
Congo-Kinshasa,"Nuclear, renewables, and other (quad Btu)",2020,0.042786287
Cook Islands,"Nuclear, renewables, and other (quad Btu)",2020,4.44E-05
Costa Rica,"Nuclear, renewables, and other (quad Btu)",2020,0.040974857
Cote d'Ivoire,"Nuclear, renewables, and other (quad Btu)",2020,0.012137424
Croatia,"Nuclear, renewables, and other (quad Btu)",2020,0.030950848
Cuba,"Nuclear, renewables, and other (quad Btu)",2020,0.005985237
Cyprus,"Nuclear, renewables, and other (quad Btu)",2020,0.002360574
Czechia,"Nuclear, renewables, and other (quad Btu)",2020,0.395097594
Denmark,"Nuclear, renewables, and other (quad Btu)",2020,0.118558169
Djibouti,"Nuclear, renewables, and other (quad Btu)",2020,3.41E-06
Dominica,"Nuclear, renewables, and other (quad Btu)",2020,6.89E-05
Dominican Republic,"Nuclear, renewables, and other (quad Btu)",2020,0.011767364
Ecuador,"Nuclear, renewables, and other (quad Btu)",2020,0.089990527
Egypt,"Nuclear, renewables, and other (quad Btu)",2020,0.088245609
El Salvador,"Nuclear, renewables, and other (quad Btu)",2020,0.022632155
Equatorial Guinea,"Nuclear, renewables, and other (quad Btu)",2020,0.001668878
Eritrea,"Nuclear, renewables, and other (quad Btu)",2020,0.000174019
Estonia,"Nuclear, renewables, and other (quad Btu)",2020,0.020716904
Eswatini,"Nuclear, renewables, and other (quad Btu)",2020,0.002888451
Ethiopia,"Nuclear, renewables, and other (quad Btu)",2020,0.053412037
Falkland Islands,"Nuclear, renewables, and other (quad Btu)",2020,1.36E-05
Faroe Islands,"Nuclear, renewables, and other (quad Btu)",2020,0.00054448
Fiji,"Nuclear, renewables, and other (quad Btu)",2020,0.00293446
Finland,"Nuclear, renewables, and other (quad Btu)",2020,0.429937783
France,"Nuclear, renewables, and other (quad Btu)",2020,4.056654881
French Polynesia,"Nuclear, renewables, and other (quad Btu)",2020,0.000693006
Gabon,"Nuclear, renewables, and other (quad Btu)",2020,0.004948572
"Gambia, The","Nuclear, renewables, and other (quad Btu)",2020,1.71E-05
Georgia,"Nuclear, renewables, and other (quad Btu)",2020,0.028458782
Germany,"Nuclear, renewables, and other (quad Btu)",2020,1.912236413
Ghana,"Nuclear, renewables, and other (quad Btu)",2020,0.025254708
Greece,"Nuclear, renewables, and other (quad Btu)",2020,0.069770715
Greenland,"Nuclear, renewables, and other (quad Btu)",2020,0.001489154
Grenada,"Nuclear, renewables, and other (quad Btu)",2020,0.000014331
Guam,"Nuclear, renewables, and other (quad Btu)",2020,0.000276383
Guatemala,"Nuclear, renewables, and other (quad Btu)",2020,0.04744941
Guinea,"Nuclear, renewables, and other (quad Btu)",2020,0.005172807
Guinea-Bissau,"Nuclear, renewables, and other (quad Btu)",2020,1.02E-05
Guyana,"Nuclear, renewables, and other (quad Btu)",2020,0.000126146
Haiti,"Nuclear, renewables, and other (quad Btu)",2020,0.000508409
Honduras,"Nuclear, renewables, and other (quad Btu)",2020,0.027453734
Hong Kong,"Nuclear, renewables, and other (quad Btu)",2020,0.001407165
Hungary,"Nuclear, renewables, and other (quad Btu)",2020,0.20275457
Iceland,"Nuclear, renewables, and other (quad Btu)",2020,0.064463203
India,"Nuclear, renewables, and other (quad Btu)",2020,1.796411969
Indonesia,"Nuclear, renewables, and other (quad Btu)",2020,0.551565925
Iran,"Nuclear, renewables, and other (quad Btu)",2020,0.139967363
Iraq,"Nuclear, renewables, and other (quad Btu)",2020,0.015486442
Ireland,"Nuclear, renewables, and other (quad Btu)",2020,0.05592366
Israel,"Nuclear, renewables, and other (quad Btu)",2020,0.013818603
Italy,"Nuclear, renewables, and other (quad Btu)",2020,0.558786282
Jamaica,"Nuclear, renewables, and other (quad Btu)",2020,0.002316708
Japan,"Nuclear, renewables, and other (quad Btu)",2020,1.405884563
Jordan,"Nuclear, renewables, and other (quad Btu)",2020,0.013404888
Kazakhstan,"Nuclear, renewables, and other (quad Btu)",2020,0.041882111
Kenya,"Nuclear, renewables, and other (quad Btu)",2020,0.03848261
Kiribati,"Nuclear, renewables, and other (quad Btu)",2020,2.05E-05
Kosovo,"Nuclear, renewables, and other (quad Btu)",2020,0.001244749
Kuwait,"Nuclear, renewables, and other (quad Btu)",2020,0.000303681
Kyrgyzstan,"Nuclear, renewables, and other (quad Btu)",2020,0.047698328
Laos,"Nuclear, renewables, and other (quad Btu)",2020,0.097937198
Latvia,"Nuclear, renewables, and other (quad Btu)",2020,0.020112938
Lebanon,"Nuclear, renewables, and other (quad Btu)",2020,0.004380777
Lesotho,"Nuclear, renewables, and other (quad Btu)",2020,0.001456984
Liberia,"Nuclear, renewables, and other (quad Btu)",2020,0.000459176
Libya,"Nuclear, renewables, and other (quad Btu)",2020,2.73E-05
Lithuania,"Nuclear, renewables, and other (quad Btu)",2020,0.019571747
Luxembourg,"Nuclear, renewables, and other (quad Btu)",2020,0.005951043
Macau,"Nuclear, renewables, and other (quad Btu)",2020,0.001658166
Madagascar,"Nuclear, renewables, and other (quad Btu)",2020,0.003139884
Malawi,"Nuclear, renewables, and other (quad Btu)",2020,0.006226632
Malaysia,"Nuclear, renewables, and other (quad Btu)",2020,0.152937218
Maldives,"Nuclear, renewables, and other (quad Btu)",2020,0.00014331
Mali,"Nuclear, renewables, and other (quad Btu)",2020,0.005840564
Malta,"Nuclear, renewables, and other (quad Btu)",2020,0.000862829
Mauritania,"Nuclear, renewables, and other (quad Btu)",2020,0.001603707
Mauritius,"Nuclear, renewables, and other (quad Btu)",2020,0.004538442
Mexico,"Nuclear, renewables, and other (quad Btu)",2020,0.347092181
Moldova,"Nuclear, renewables, and other (quad Btu)",2020,0.001383846
Mongolia,"Nuclear, renewables, and other (quad Btu)",2020,0.00230729
Montenegro,"Nuclear, renewables, and other (quad Btu)",2020,0.00602243
Morocco,"Nuclear, renewables, and other (quad Btu)",2020,0.025607607
Mozambique,"Nuclear, renewables, and other (quad Btu)",2020,0.057061714
Namibia,"Nuclear, renewables, and other (quad Btu)",2020,0.006602494
Nauru,"Nuclear, renewables, and other (quad Btu)",2020,1.02E-05
Nepal,"Nuclear, renewables, and other (quad Btu)",2020,0.021097272
Netherlands,"Nuclear, renewables, and other (quad Btu)",2020,0.282525598
Netherlands Antilles,"Nuclear, renewables, and other (quad Btu)",2020,0.000842799
New Caledonia,"Nuclear, renewables, and other (quad Btu)",2020,0.001723229
New Zealand,"Nuclear, renewables, and other (quad Btu)",2020,0.124101129
Nicaragua,"Nuclear, renewables, and other (quad Btu)",2020,0.012938564
Niger,"Nuclear, renewables, and other (quad Btu)",2020,8.19E-05
Nigeria,"Nuclear, renewables, and other (quad Btu)",2020,0.026853282
North Korea,"Nuclear, renewables, and other (quad Btu)",2020,0.044024816
North Macedonia,"Nuclear, renewables, and other (quad Btu)",2020,0.005368991
Norway,"Nuclear, renewables, and other (quad Btu)",2020,0.524357898
Oman,"Nuclear, renewables, and other (quad Btu)",2020,0.001071412
Pakistan,"Nuclear, renewables, and other (quad Btu)",2020,0.244759841
Palestinian Territories,"Nuclear, renewables, and other (quad Btu)",2020,0.000609993
Panama,"Nuclear, renewables, and other (quad Btu)",2020,0.028386318
Papua New Guinea,"Nuclear, renewables, and other (quad Btu)",2020,0.003925902
Paraguay,"Nuclear, renewables, and other (quad Btu)",2020,0.172522241
Peru,"Nuclear, renewables, and other (quad Btu)",2020,0.127342797
Philippines,"Nuclear, renewables, and other (quad Btu)",2020,0.093006277
Poland,"Nuclear, renewables, and other (quad Btu)",2020,0.182785725
Portugal,"Nuclear, renewables, and other (quad Btu)",2020,0.13701327
Puerto Rico,"Nuclear, renewables, and other (quad Btu)",2020,0.002662049
Qatar,"Nuclear, renewables, and other (quad Btu)",2020,0.001204293
Romania,"Nuclear, renewables, and other (quad Btu)",2020,0.224164532
Russia,"Nuclear, renewables, and other (quad Btu)",2020,3.054705981
Rwanda,"Nuclear, renewables, and other (quad Btu)",2020,0.001932099
Saint Kitts and Nevis,"Nuclear, renewables, and other (quad Btu)",2020,3.75E-05
Saint Lucia,"Nuclear, renewables, and other (quad Btu)",2020,2.73E-05
Saint Vincent/Grenadines,"Nuclear, renewables, and other (quad Btu)",2020,8.87E-05
Samoa,"Nuclear, renewables, and other (quad Btu)",2020,0.00028647
Sao Tome and Principe,"Nuclear, renewables, and other (quad Btu)",2020,2.05E-05
Saudi Arabia,"Nuclear, renewables, and other (quad Btu)",2020,0.002672731
Senegal,"Nuclear, renewables, and other (quad Btu)",2020,0.00409449
Serbia,"Nuclear, renewables, and other (quad Btu)",2020,0.035950621
Seychelles,"Nuclear, renewables, and other (quad Btu)",2020,0.000221789
